"book_name","department","study_level","read_count"
"Superman Earth One - 1","DANCE","GRAD",2
"Superman Earth One - 1","DANCE","UNDERGRAD",6
"Superman Earth One - 1","ECONOMICS","GRAD",2
"Superman Earth One - 1","ECONOMICS","UNDERGRAD",3
"Superman Earth One - 1","ENGLISH","GRAD",3
"Superman Earth One - 1","ENGLISH","UNDERGRAD",3
"Superman Earth One - 1","MATHEMATICS","GRAD",1
"Superman Earth One - 1","MATHEMATICS","UNDERGRAD",5
"Superman Earth One - 1","POLITICAL_SCIENCE","GRAD",2
"Superman Earth One - 1","POLITICAL_SCIENCE","UNDERGRAD",4
"Superman Earth One - 1","PSYCHOLOGY","GRAD",4
"Superman Earth One - 1","PSYCHOLOGY","UNDERGRAD",3
"Superman Earth One - 1","STATISTICS","GRAD",3
"Superman Earth One - 1","STATISTICS","UNDERGRAD",3
"Superman Earth One - 2","COMPUTER_SCIENCE","GRAD",4
"Superman Earth One - 2","COMPUTER_SCIENCE","UNDERGRAD",6
"Superman Earth One - 2","DANCE","GRAD",3
"Superman Earth One - 2","DANCE","UNDERGRAD",2
"Superman Earth One - 2","ECONOMICS","GRAD",1
"Superman Earth One - 2","ECONOMICS","UNDERGRAD",1
"Superman Earth One - 2","ENGLISH","GRAD",3
"Superman Earth One - 2","ENGLISH","UNDERGRAD",2
"Superman Earth One - 2","MATHEMATICS","GRAD",7
"Superman Earth One - 2","MATHEMATICS","UNDERGRAD",2
"Superman Earth One - 2","POLITICAL_SCIENCE","GRAD",1
"Superman Earth One - 2","POLITICAL_SCIENCE","UNDERGRAD",2
"Superman Earth One - 2","PSYCHOLOGY","GRAD",4
"Superman Earth One - 2","PSYCHOLOGY","UNDERGRAD",2
"Superman Earth One - 2","STATISTICS","GRAD",6
"Superman Earth One - 2","STATISTICS","UNDERGRAD",5
"Surely You're Joking Mr Feynman","COMPUTER_SCIENCE","GRAD",3
"Surely You're Joking Mr Feynman","COMPUTER_SCIENCE","UNDERGRAD",4
"Surely You're Joking Mr Feynman","DANCE","GRAD",3
"Surely You're Joking Mr Feynman","DANCE","UNDERGRAD",3
"Surely You're Joking Mr Feynman","ECONOMICS","GRAD",3
"Surely You're Joking Mr Feynman","ECONOMICS","UNDERGRAD",4
"Surely You're Joking Mr Feynman","ENGLISH","GRAD",4
"Surely You're Joking Mr Feynman","ENGLISH","UNDERGRAD",2
"Surely You're Joking Mr Feynman","MATHEMATICS","GRAD",4
"Surely You're Joking Mr Feynman","MATHEMATICS","UNDERGRAD",3
"Surely You're Joking Mr Feynman","POLITICAL_SCIENCE","GRAD",2
"Surely You're Joking Mr Feynman","POLITICAL_SCIENCE","UNDERGRAD",3
"Surely You're Joking Mr Feynman","PSYCHOLOGY","GRAD",3
"Surely You're Joking Mr Feynman","PSYCHOLOGY","UNDERGRAD",2
"Surely You're Joking Mr Feynman","STATISTICS","GRAD",1
"Surely You're Joking Mr Feynman","STATISTICS","UNDERGRAD",1
"Tales of Beedle the Bard","COMPUTER_SCIENCE","GRAD",1
"Tales of Beedle the Bard","COMPUTER_SCIENCE","UNDERGRAD",1
"Tales of Beedle the Bard","DANCE","GRAD",1
"Tales of Beedle the Bard","ECONOMICS","GRAD",1
"Tales of Beedle the Bard","ECONOMICS","UNDERGRAD",4
"Tales of Beedle the Bard","ENGLISH","GRAD",1
"Tales of Beedle the Bard","ENGLISH","UNDERGRAD",3
"Tales of Beedle the Bard","MATHEMATICS","GRAD",4
"Tales of Beedle the Bard","MATHEMATICS","UNDERGRAD",5
"Tales of Beedle the Bard","POLITICAL_SCIENCE","GRAD",6
"Tales of Beedle the Bard","POLITICAL_SCIENCE","UNDERGRAD",4
"Tales of Beedle the Bard","PSYCHOLOGY","GRAD",3
"Tales of Beedle the Bard","PSYCHOLOGY","UNDERGRAD",3
"Tales of Beedle the Bard","STATISTICS","GRAD",5
"Tales of Beedle the Bard","STATISTICS","UNDERGRAD",2
"Tales of Mystery and Imagination","COMPUTER_SCIENCE","GRAD",2
"Tales of Mystery and Imagination","COMPUTER_SCIENCE","UNDERGRAD",4
"Tales of Mystery and Imagination","DANCE","GRAD",6
"Tales of Mystery and Imagination","DANCE","UNDERGRAD",7
"Tales of Mystery and Imagination","ECONOMICS","GRAD",3
"Tales of Mystery and Imagination","ECONOMICS","UNDERGRAD",1
"Tales of Mystery and Imagination","ENGLISH","GRAD",6
"Tales of Mystery and Imagination","ENGLISH","UNDERGRAD",5
"Tales of Mystery and Imagination","MATHEMATICS","GRAD",3
"Tales of Mystery and Imagination","MATHEMATICS","UNDERGRAD",2
"Tales of Mystery and Imagination","POLITICAL_SCIENCE","GRAD",7
"Tales of Mystery and Imagination","POLITICAL_SCIENCE","UNDERGRAD",1
"Tales of Mystery and Imagination","PSYCHOLOGY","GRAD",1
"Tales of Mystery and Imagination","PSYCHOLOGY","UNDERGRAD",3
"Tales of Mystery and Imagination","STATISTICS","GRAD",1
"Tales of Mystery and Imagination","STATISTICS","UNDERGRAD",2
"Talking Straight","COMPUTER_SCIENCE","GRAD",5
"Talking Straight","COMPUTER_SCIENCE","UNDERGRAD",6
"Talking Straight","DANCE","GRAD",6
"Talking Straight","DANCE","UNDERGRAD",3
"Talking Straight","ECONOMICS","GRAD",4
"Talking Straight","ECONOMICS","UNDERGRAD",1
"Talking Straight","ENGLISH","GRAD",2
"Talking Straight","ENGLISH","UNDERGRAD",4
"Talking Straight","MATHEMATICS","GRAD",6
"Talking Straight","MATHEMATICS","UNDERGRAD",5
"Talking Straight","POLITICAL_SCIENCE","GRAD",3
"Talking Straight","POLITICAL_SCIENCE","UNDERGRAD",4
"Talking Straight","PSYCHOLOGY","UNDERGRAD",2
"Talking Straight","STATISTICS","UNDERGRAD",4
"Tao of Physics, The","COMPUTER_SCIENCE","GRAD",6
"Tao of Physics, The","COMPUTER_SCIENCE","UNDERGRAD",3
"Tao of Physics, The","DANCE","GRAD",6
"Tao of Physics, The","DANCE","UNDERGRAD",2
"Tao of Physics, The","ECONOMICS","GRAD",1
"Tao of Physics, The","ECONOMICS","UNDERGRAD",3
"Tao of Physics, The","ENGLISH","GRAD",3
"Tao of Physics, The","MATHEMATICS","GRAD",3
"Tao of Physics, The","POLITICAL_SCIENCE","GRAD",1
"Tao of Physics, The","POLITICAL_SCIENCE","UNDERGRAD",6
"Tao of Physics, The","PSYCHOLOGY","GRAD",3
"Tao of Physics, The","PSYCHOLOGY","UNDERGRAD",6
"Tao of Physics, The","STATISTICS","GRAD",3
"Tao of Physics, The","STATISTICS","UNDERGRAD",1
"Textbook of Economic Theory","COMPUTER_SCIENCE","GRAD",5
"Textbook of Economic Theory","COMPUTER_SCIENCE","UNDERGRAD",1
"Textbook of Economic Theory","DANCE","GRAD",5
"Textbook of Economic Theory","DANCE","UNDERGRAD",2
"Textbook of Economic Theory","ECONOMICS","GRAD",3
"Textbook of Economic Theory","ECONOMICS","UNDERGRAD",7
"Textbook of Economic Theory","ENGLISH","GRAD",4
"Textbook of Economic Theory","ENGLISH","UNDERGRAD",5
"Textbook of Economic Theory","MATHEMATICS","GRAD",2
"Textbook of Economic Theory","MATHEMATICS","UNDERGRAD",1
"Textbook of Economic Theory","POLITICAL_SCIENCE","GRAD",3
"Textbook of Economic Theory","POLITICAL_SCIENCE","UNDERGRAD",5
"Textbook of Economic Theory","PSYCHOLOGY","UNDERGRAD",3
"Textbook of Economic Theory","STATISTICS","GRAD",3
"Textbook of Economic Theory","STATISTICS","UNDERGRAD",1
"Theory of Everything, The","COMPUTER_SCIENCE","GRAD",4
"Theory of Everything, The","COMPUTER_SCIENCE","UNDERGRAD",3
"Theory of Everything, The","DANCE","GRAD",3
"Theory of Everything, The","DANCE","UNDERGRAD",6
"Theory of Everything, The","ECONOMICS","GRAD",4
"Theory of Everything, The","ENGLISH","GRAD",2
"Theory of Everything, The","ENGLISH","UNDERGRAD",2
"Theory of Everything, The","MATHEMATICS","GRAD",3
"Theory of Everything, The","MATHEMATICS","UNDERGRAD",3
"Theory of Everything, The","POLITICAL_SCIENCE","GRAD",3
"Theory of Everything, The","POLITICAL_SCIENCE","UNDERGRAD",5
"Theory of Everything, The","PSYCHOLOGY","GRAD",2
"Theory of Everything, The","PSYCHOLOGY","UNDERGRAD",4
"Theory of Everything, The","STATISTICS","GRAD",5
"Theory of Everything, The","STATISTICS","UNDERGRAD",3
"Think Complexity","COMPUTER_SCIENCE","GRAD",2
"Think Complexity","COMPUTER_SCIENCE","UNDERGRAD",4
"Think Complexity","DANCE","GRAD",4
"Think Complexity","DANCE","UNDERGRAD",1
"Think Complexity","ECONOMICS","GRAD",2
"Think Complexity","ECONOMICS","UNDERGRAD",3
"Think Complexity","ENGLISH","GRAD",3
"Think Complexity","ENGLISH","UNDERGRAD",5
"Think Complexity","MATHEMATICS","GRAD",1
"Think Complexity","MATHEMATICS","UNDERGRAD",2
"Think Complexity","POLITICAL_SCIENCE","GRAD",2
"Think Complexity","POLITICAL_SCIENCE","UNDERGRAD",3
"Think Complexity","PSYCHOLOGY","GRAD",2
"Think Complexity","PSYCHOLOGY","UNDERGRAD",2
"Think Complexity","STATISTICS","GRAD",4
"Think Complexity","STATISTICS","UNDERGRAD",2
"To Sir With Love","COMPUTER_SCIENCE","GRAD",4
"To Sir With Love","COMPUTER_SCIENCE","UNDERGRAD",1
"To Sir With Love","DANCE","GRAD",4
"To Sir With Love","DANCE","UNDERGRAD",5
"To Sir With Love","ECONOMICS","GRAD",4
"To Sir With Love","ECONOMICS","UNDERGRAD",1
"To Sir With Love","ENGLISH","GRAD",6
"To Sir With Love","ENGLISH","UNDERGRAD",1
"To Sir With Love","MATHEMATICS","GRAD",4
"To Sir With Love","MATHEMATICS","UNDERGRAD",3
"To Sir With Love","POLITICAL_SCIENCE","GRAD",5
"To Sir With Love","POLITICAL_SCIENCE","UNDERGRAD",2
"To Sir With Love","PSYCHOLOGY","GRAD",5
"To Sir With Love","PSYCHOLOGY","UNDERGRAD",2
"To Sir With Love","STATISTICS","GRAD",6
"To Sir With Love","STATISTICS","UNDERGRAD",4
"Trembling of a Leaf, The","COMPUTER_SCIENCE","GRAD",3
"Trembling of a Leaf, The","COMPUTER_SCIENCE","UNDERGRAD",2
"Trembling of a Leaf, The","DANCE","GRAD",4
"Trembling of a Leaf, The","DANCE","UNDERGRAD",5
"Trembling of a Leaf, The","ECONOMICS","GRAD",3
"Trembling of a Leaf, The","ECONOMICS","UNDERGRAD",5
"Trembling of a Leaf, The","ENGLISH","GRAD",4
"Trembling of a Leaf, The","ENGLISH","UNDERGRAD",1
"Trembling of a Leaf, The","MATHEMATICS","GRAD",3
"Trembling of a Leaf, The","MATHEMATICS","UNDERGRAD",1
"Trembling of a Leaf, The","POLITICAL_SCIENCE","GRAD",2
"Trembling of a Leaf, The","POLITICAL_SCIENCE","UNDERGRAD",6
"Trembling of a Leaf, The","PSYCHOLOGY","GRAD",4
"Trembling of a Leaf, The","PSYCHOLOGY","UNDERGRAD",2
"Trembling of a Leaf, The","STATISTICS","GRAD",3
"Trial, The","COMPUTER_SCIENCE","GRAD",2
"Trial, The","COMPUTER_SCIENCE","UNDERGRAD",4
"Trial, The","DANCE","GRAD",5
"Trial, The","DANCE","UNDERGRAD",3
"Trial, The","ECONOMICS","GRAD",7
"Trial, The","ECONOMICS","UNDERGRAD",4
"Trial, The","ENGLISH","GRAD",2
"Trial, The","ENGLISH","UNDERGRAD",4
"Trial, The","MATHEMATICS","GRAD",2
"Trial, The","MATHEMATICS","UNDERGRAD",5
"Trial, The","POLITICAL_SCIENCE","GRAD",3
"Trial, The","POLITICAL_SCIENCE","UNDERGRAD",1
"Trial, The","PSYCHOLOGY","GRAD",4
"Trial, The","PSYCHOLOGY","UNDERGRAD",6
"Trial, The","STATISTICS","GRAD",5
"Trial, The","STATISTICS","UNDERGRAD",1
"Uncommon Wisdom","COMPUTER_SCIENCE","GRAD",2
"Uncommon Wisdom","COMPUTER_SCIENCE","UNDERGRAD",3
"Uncommon Wisdom","DANCE","GRAD",5
"Uncommon Wisdom","DANCE","UNDERGRAD",4
"Uncommon Wisdom","ECONOMICS","GRAD",4
"Uncommon Wisdom","ECONOMICS","UNDERGRAD",2
"Uncommon Wisdom","ENGLISH","GRAD",2
"Uncommon Wisdom","ENGLISH","UNDERGRAD",2
"Uncommon Wisdom","MATHEMATICS","GRAD",6
"Uncommon Wisdom","MATHEMATICS","UNDERGRAD",4
"Uncommon Wisdom","POLITICAL_SCIENCE","GRAD",2
"Uncommon Wisdom","POLITICAL_SCIENCE","UNDERGRAD",2
"Uncommon Wisdom","PSYCHOLOGY","GRAD",4
"Uncommon Wisdom","PSYCHOLOGY","UNDERGRAD",1
"Uncommon Wisdom","STATISTICS","GRAD",5
"Uncommon Wisdom","STATISTICS","UNDERGRAD",2
"Unpopular Essays","COMPUTER_SCIENCE","GRAD",5
"Unpopular Essays","COMPUTER_SCIENCE","UNDERGRAD",6
"Unpopular Essays","DANCE","GRAD",1
"Unpopular Essays","DANCE","UNDERGRAD",4
"Unpopular Essays","ECONOMICS","GRAD",2
"Unpopular Essays","ECONOMICS","UNDERGRAD",4
"Unpopular Essays","ENGLISH","GRAD",2
"Unpopular Essays","ENGLISH","UNDERGRAD",6
"Unpopular Essays","MATHEMATICS","GRAD",3
"Unpopular Essays","MATHEMATICS","UNDERGRAD",3
"Unpopular Essays","POLITICAL_SCIENCE","GRAD",2
"Unpopular Essays","POLITICAL_SCIENCE","UNDERGRAD",5
"Unpopular Essays","PSYCHOLOGY","GRAD",7
"Unpopular Essays","PSYCHOLOGY","UNDERGRAD",1
"Unpopular Essays","STATISTICS","GRAD",3
"Unpopular Essays","STATISTICS","UNDERGRAD",2
"Urlasurla","COMPUTER_SCIENCE","GRAD",1
"Urlasurla","COMPUTER_SCIENCE","UNDERGRAD",4
"Urlasurla","DANCE","GRAD",2
"Urlasurla","DANCE","UNDERGRAD",1
"Urlasurla","ECONOMICS","GRAD",1
"Urlasurla","ECONOMICS","UNDERGRAD",6
"Urlasurla","ENGLISH","GRAD",3
"Urlasurla","ENGLISH","UNDERGRAD",2
"Urlasurla","MATHEMATICS","GRAD",1
"Urlasurla","MATHEMATICS","UNDERGRAD",7
"Urlasurla","POLITICAL_SCIENCE","GRAD",5
"Urlasurla","POLITICAL_SCIENCE","UNDERGRAD",3
"Urlasurla","PSYCHOLOGY","GRAD",6
"Urlasurla","PSYCHOLOGY","UNDERGRAD",3
"Urlasurla","STATISTICS","GRAD",6
"Urlasurla","STATISTICS","UNDERGRAD",3
"Veil: Secret Wars of the CIA","COMPUTER_SCIENCE","GRAD",3
"Veil: Secret Wars of the CIA","COMPUTER_SCIENCE","UNDERGRAD",2
"Veil: Secret Wars of the CIA","DANCE","GRAD",6
"Veil: Secret Wars of the CIA","DANCE","UNDERGRAD",7
"Veil: Secret Wars of the CIA","ECONOMICS","GRAD",3
"Veil: Secret Wars of the CIA","ECONOMICS","UNDERGRAD",2
"Veil: Secret Wars of the CIA","ENGLISH","GRAD",4
"Veil: Secret Wars of the CIA","ENGLISH","UNDERGRAD",4
"Veil: Secret Wars of the CIA","MATHEMATICS","GRAD",2
"Veil: Secret Wars of the CIA","MATHEMATICS","UNDERGRAD",2
"Veil: Secret Wars of the CIA","POLITICAL_SCIENCE","GRAD",2
"Veil: Secret Wars of the CIA","POLITICAL_SCIENCE","UNDERGRAD",6
"Veil: Secret Wars of the CIA","PSYCHOLOGY","GRAD",3
"Veil: Secret Wars of the CIA","PSYCHOLOGY","UNDERGRAD",1
"Veil: Secret Wars of the CIA","STATISTICS","GRAD",1
"Veteran, The","COMPUTER_SCIENCE","GRAD",1
"Veteran, The","COMPUTER_SCIENCE","UNDERGRAD",3
"Veteran, The","DANCE","GRAD",5
"Veteran, The","DANCE","UNDERGRAD",2
"Veteran, The","ECONOMICS","GRAD",2
"Veteran, The","ECONOMICS","UNDERGRAD",1
"Veteran, The","ENGLISH","GRAD",5
"Veteran, The","ENGLISH","UNDERGRAD",3
"Veteran, The","MATHEMATICS","GRAD",5
"Veteran, The","MATHEMATICS","UNDERGRAD",8
"Veteran, The","POLITICAL_SCIENCE","GRAD",5
"Veteran, The","POLITICAL_SCIENCE","UNDERGRAD",2
"Veteran, The","PSYCHOLOGY","GRAD",3
"Veteran, The","PSYCHOLOGY","UNDERGRAD",5
"Veteran, The","STATISTICS","GRAD",1
"Veteran, The","STATISTICS","UNDERGRAD",4
"Vyakti ani Valli","COMPUTER_SCIENCE","GRAD",2
"Vyakti ani Valli","COMPUTER_SCIENCE","UNDERGRAD",2
"Vyakti ani Valli","DANCE","UNDERGRAD",3
"Vyakti ani Valli","ECONOMICS","GRAD",2
"Vyakti ani Valli","ECONOMICS","UNDERGRAD",3
"Vyakti ani Valli","ENGLISH","GRAD",3
"Vyakti ani Valli","ENGLISH","UNDERGRAD",3
"Vyakti ani Valli","MATHEMATICS","GRAD",6
"Vyakti ani Valli","MATHEMATICS","UNDERGRAD",4
"Vyakti ani Valli","POLITICAL_SCIENCE","GRAD",2
"Vyakti ani Valli","POLITICAL_SCIENCE","UNDERGRAD",5
"Vyakti ani Valli","PSYCHOLOGY","GRAD",1
"Vyakti ani Valli","PSYCHOLOGY","UNDERGRAD",1
"Vyakti ani Valli","STATISTICS","GRAD",2
"Vyakti ani Valli","STATISTICS","UNDERGRAD",3
"We the Living","COMPUTER_SCIENCE","GRAD",1
"We the Living","COMPUTER_SCIENCE","UNDERGRAD",4
"We the Living","DANCE","GRAD",4
"We the Living","DANCE","UNDERGRAD",5
"We the Living","ECONOMICS","GRAD",1
"We the Living","ECONOMICS","UNDERGRAD",2
"We the Living","ENGLISH","GRAD",9
"We the Living","ENGLISH","UNDERGRAD",1
"We the Living","MATHEMATICS","GRAD",8
"We the Living","MATHEMATICS","UNDERGRAD",1
"We the Living","POLITICAL_SCIENCE","GRAD",1
"We the Living","POLITICAL_SCIENCE","UNDERGRAD",3
"We the Living","PSYCHOLOGY","GRAD",2
"We the Living","PSYCHOLOGY","UNDERGRAD",1
"We the Living","STATISTICS","GRAD",3
"We the Living","STATISTICS","UNDERGRAD",3
"We the Nation","COMPUTER_SCIENCE","GRAD",8
"We the Nation","COMPUTER_SCIENCE","UNDERGRAD",4
"We the Nation","DANCE","GRAD",4
"We the Nation","DANCE","UNDERGRAD",5
"We the Nation","ECONOMICS","GRAD",5
"We the Nation","ECONOMICS","UNDERGRAD",1
"We the Nation","ENGLISH","GRAD",3
"We the Nation","ENGLISH","UNDERGRAD",7
"We the Nation","MATHEMATICS","GRAD",1
"We the Nation","MATHEMATICS","UNDERGRAD",1
"We the Nation","POLITICAL_SCIENCE","GRAD",1
"We the Nation","POLITICAL_SCIENCE","UNDERGRAD",4
"We the Nation","PSYCHOLOGY","GRAD",6
"We the Nation","PSYCHOLOGY","UNDERGRAD",6
"We the Nation","STATISTICS","GRAD",6
"We the Nation","STATISTICS","UNDERGRAD",5
"We the People","COMPUTER_SCIENCE","GRAD",2
"We the People","COMPUTER_SCIENCE","UNDERGRAD",3
"We the People","DANCE","GRAD",2
"We the People","DANCE","UNDERGRAD",2
"We the People","ECONOMICS","GRAD",1
"We the People","ECONOMICS","UNDERGRAD",1
"We the People","ENGLISH","GRAD",3
"We the People","ENGLISH","UNDERGRAD",6
"We the People","MATHEMATICS","GRAD",3
"We the People","MATHEMATICS","UNDERGRAD",6
"We the People","POLITICAL_SCIENCE","GRAD",2
"We the People","POLITICAL_SCIENCE","UNDERGRAD",4
"We the People","PSYCHOLOGY","GRAD",3
"We the People","PSYCHOLOGY","UNDERGRAD",2
"We the People","STATISTICS","GRAD",1
"We the People","STATISTICS","UNDERGRAD",1
"Wealth of Nations, The","COMPUTER_SCIENCE","GRAD",5
"Wealth of Nations, The","COMPUTER_SCIENCE","UNDERGRAD",1
"Wealth of Nations, The","DANCE","GRAD",4
"Wealth of Nations, The","DANCE","UNDERGRAD",4
"Wealth of Nations, The","ECONOMICS","UNDERGRAD",6
"Wealth of Nations, The","ENGLISH","GRAD",6
"Wealth of Nations, The","ENGLISH","UNDERGRAD",5
"Wealth of Nations, The","MATHEMATICS","GRAD",2
"Wealth of Nations, The","MATHEMATICS","UNDERGRAD",1
"Wealth of Nations, The","POLITICAL_SCIENCE","GRAD",5
"Wealth of Nations, The","POLITICAL_SCIENCE","UNDERGRAD",3
"Wealth of Nations, The","PSYCHOLOGY","GRAD",1
"Wealth of Nations, The","PSYCHOLOGY","UNDERGRAD",2
"Wealth of Nations, The","STATISTICS","GRAD",3
"Winter of Our Discontent, The","COMPUTER_SCIENCE","GRAD",3
"Winter of Our Discontent, The","COMPUTER_SCIENCE","UNDERGRAD",3
"Winter of Our Discontent, The","DANCE","GRAD",5
"Winter of Our Discontent, The","DANCE","UNDERGRAD",3
"Winter of Our Discontent, The","ECONOMICS","UNDERGRAD",1
"Winter of Our Discontent, The","ENGLISH","GRAD",2
"Winter of Our Discontent, The","ENGLISH","UNDERGRAD",2
"Winter of Our Discontent, The","MATHEMATICS","GRAD",1
"Winter of Our Discontent, The","MATHEMATICS","UNDERGRAD",3
"Winter of Our Discontent, The","POLITICAL_SCIENCE","GRAD",4
"Winter of Our Discontent, The","POLITICAL_SCIENCE","UNDERGRAD",3
"Winter of Our Discontent, The","PSYCHOLOGY","GRAD",5
"Winter of Our Discontent, The","PSYCHOLOGY","UNDERGRAD",7
"Winter of Our Discontent, The","STATISTICS","GRAD",5
"Winter of Our Discontent, The","STATISTICS","UNDERGRAD",1
"World's Great Thinkers, The","COMPUTER_SCIENCE","GRAD",4
"World's Great Thinkers, The","COMPUTER_SCIENCE","UNDERGRAD",2
"World's Great Thinkers, The","DANCE","GRAD",3
"World's Great Thinkers, The","DANCE","UNDERGRAD",5
"World's Great Thinkers, The","ECONOMICS","GRAD",2
"World's Great Thinkers, The","ECONOMICS","UNDERGRAD",2
"World's Great Thinkers, The","ENGLISH","GRAD",1
"World's Great Thinkers, The","ENGLISH","UNDERGRAD",1
"World's Great Thinkers, The","MATHEMATICS","GRAD",3
"World's Great Thinkers, The","MATHEMATICS","UNDERGRAD",4
"World's Great Thinkers, The","POLITICAL_SCIENCE","GRAD",2
"World's Great Thinkers, The","POLITICAL_SCIENCE","UNDERGRAD",4
"World's Great Thinkers, The","PSYCHOLOGY","GRAD",1
"World's Great Thinkers, The","PSYCHOLOGY","UNDERGRAD",1
"World's Great Thinkers, The","STATISTICS","GRAD",2
"World's Great Thinkers, The","STATISTICS","UNDERGRAD",3
"World's Greatest Short Stories, The","COMPUTER_SCIENCE","GRAD",2
"World's Greatest Short Stories, The","COMPUTER_SCIENCE","UNDERGRAD",1
"World's Greatest Short Stories, The","DANCE","GRAD",1
"World's Greatest Short Stories, The","DANCE","UNDERGRAD",7
"World's Greatest Short Stories, The","ECONOMICS","GRAD",3
"World's Greatest Short Stories, The","ECONOMICS","UNDERGRAD",6
"World's Greatest Short Stories, The","ENGLISH","GRAD",5
"World's Greatest Short Stories, The","ENGLISH","UNDERGRAD",2
"World's Greatest Short Stories, The","MATHEMATICS","GRAD",3
"World's Greatest Short Stories, The","MATHEMATICS","UNDERGRAD",1
"World's Greatest Short Stories, The","POLITICAL_SCIENCE","GRAD",2
"World's Greatest Short Stories, The","POLITICAL_SCIENCE","UNDERGRAD",2
"World's Greatest Short Stories, The","PSYCHOLOGY","GRAD",4
"World's Greatest Short Stories, The","PSYCHOLOGY","UNDERGRAD",2
"World's Greatest Short Stories, The","STATISTICS","GRAD",3
"World's Greatest Short Stories, The","STATISTICS","UNDERGRAD",4
"World's Greatest Trials, The","COMPUTER_SCIENCE","GRAD",1
"World's Greatest Trials, The","COMPUTER_SCIENCE","UNDERGRAD",4
"World's Greatest Trials, The","DANCE","GRAD",2
"World's Greatest Trials, The","DANCE","UNDERGRAD",4
"World's Greatest Trials, The","ECONOMICS","GRAD",4
"World's Greatest Trials, The","ECONOMICS","UNDERGRAD",2
"World's Greatest Trials, The","ENGLISH","GRAD",3
"World's Greatest Trials, The","ENGLISH","UNDERGRAD",6
"World's Greatest Trials, The","MATHEMATICS","GRAD",6
"World's Greatest Trials, The","MATHEMATICS","UNDERGRAD",6
"World's Greatest Trials, The","POLITICAL_SCIENCE","GRAD",6
"World's Greatest Trials, The","POLITICAL_SCIENCE","UNDERGRAD",7
"World's Greatest Trials, The","PSYCHOLOGY","GRAD",2
"World's Greatest Trials, The","PSYCHOLOGY","UNDERGRAD",3
"World's Greatest Trials, The","STATISTICS","GRAD",4
"Zen & The Art of Motorcycle Maintenance","COMPUTER_SCIENCE","GRAD",6
"Zen & The Art of Motorcycle Maintenance","COMPUTER_SCIENCE","UNDERGRAD",5
"Zen & The Art of Motorcycle Maintenance","DANCE","GRAD",3
"Zen & The Art of Motorcycle Maintenance","DANCE","UNDERGRAD",5
"Zen & The Art of Motorcycle Maintenance","ECONOMICS","GRAD",4
"Zen & The Art of Motorcycle Maintenance","ECONOMICS","UNDERGRAD",6
"Zen & The Art of Motorcycle Maintenance","ENGLISH","GRAD",1
"Zen & The Art of Motorcycle Maintenance","ENGLISH","UNDERGRAD",4
"Zen & The Art of Motorcycle Maintenance","MATHEMATICS","GRAD",1
"Zen & The Art of Motorcycle Maintenance","MATHEMATICS","UNDERGRAD",2
"Zen & The Art of Motorcycle Maintenance","POLITICAL_SCIENCE","GRAD",4
"Zen & The Art of Motorcycle Maintenance","POLITICAL_SCIENCE","UNDERGRAD",3
"Zen & The Art of Motorcycle Maintenance","PSYCHOLOGY","UNDERGRAD",6
"Zen & The Art of Motorcycle Maintenance","STATISTICS","GRAD",4
"Zen & The Art of Motorcycle Maintenance","STATISTICS","UNDERGRAD",5
